subjectID,l_fit,beta,tau,condition,NLL,AIC
m6mcssjj,16.43671138601144,0.9665097072808146,0.0724387540828035,0,807.4317224031679,1624.8634448063358
9p9n4jry,8.361323262808527,0.33451806337775286,0.047991115969666626,0,541.1165949709031,1092.2331899418061
3b44614l,0.7416266097489554,0.106257176692374,0.027333895421754677,0,511.4575320060192,1032.9150640120383
g7fs9ze7,10.09592537356586,0.38274026665083605,0.08480803262751481,0,762.3772862493167,1534.7545724986335
jxxrv043,19.90511709678726,1.768346285147254,0.07220928113404324,0,905.3697648926992,1820.7395297853984
rv9j3ryb,0.7805843845250394,0.41025298992132475,0.07668492801896717,0,640.948609413131,1291.897218826262
nw6w3ycm,15.045168786185794,1.2192948531309593,0.06486426330327763,0,716.2821884156077,1442.5643768312154
dre2cj59,9.204634248365412,0.8509192984708376,0.06795202516131339,0,738.8375873420692,1487.6751746841385
61xzgaxv,0.8263726687294595,0.3542475018237192,0.07080606538465772,0,632.1929965615595,1274.385993123119
t7pjr6r4,0.8115010740976064,0.38889803061631734,0.06794455397909277,0,592.59228552868,1195.18457105736
r1h6ylxt,0.6670529260445404,0.36712006304770944,0.0700100780712366,0,644.326297972204,1298.652595944408
bc7dt0ks,12.359424690641278,0.45774761731480573,0.061618744053809425,0,661.1256088644858,1332.2512177289716
17fuqobw,0.6495944915607867,0.4565537318484429,0.08764330330136874,0,659.5440399738744,1329.0880799477488
vmo0k017,19.060306647114935,0.37203695605330717,0.06532939649480742,0,506.32996766065634,1022.6599353213127
45my1fdt,0.7825473874255097,0.38039469945494553,0.07561599155567111,0,726.4484149542872,1462.8968299085743
qcdoy32g,0.7002526124018025,0.45932611628055414,0.08930215206837067,0,730.9126532951311,1471.8253065902622
qap1fqjh,7.089492605098604,0.006737946999085467,0.04887705267280268,0,624.0768992975791,1258.1537985951582
ouhy0co3,0.8048857753715455,0.3407366423712293,0.05801432017484214,0,595.8582300290079,1201.7164600580159
51qos3vk,6.761372230221063,1.8809929635917555,0.06438251066125156,0,725.8669115271283,1461.7338230542566
3v3mn370,1.9419321990407696,0.006737946999085467,0.032278559893803044,0,455.9588869570928,921.9177739141855
3hjpvxo8,11.337213596493772,0.7027117086141077,0.07293881148031217,0,793.8429707046638,1597.6859414093276
zxexr9ya,1.79145894619017,0.006737946999085467,0.05539491763171155,0,692.901468707208,1395.802937414416
3tod3evk,10.86629581549241,0.8883857546509221,0.0767767502924361,0,793.6155991131661,1597.2311982263323
vu9lwuqb,10.482084479074148,0.006737946999085467,0.03952936568351266,0,558.7171699877034,1127.4343399754068
cds498zz,2.162198188087797,0.006737946999085467,0.03941029669401002,0,461.34294305487253,932.6858861097451
2k8tzxpc,16.958291357446285,0.969519830094052,0.07549117704205463,0,862.3743896919112,1734.7487793838225
cj4vhh25,17.959106394018853,0.6782276171508665,0.07431381991944445,0,852.9686660423846,1715.9373320847692
95ke8rst,4.607139014872553,0.2736991265721753,0.05440511900746414,0,550.8292282258637,1111.6584564517275
7re0z3sf,0.8663634073257293,0.06752443306028084,0.02980062292111532,0,448.02295227350584,906.0459045470117
fbe3zhyh,1.4940135583921563,0.006737946999085467,0.042632677612993455,0,505.1514128912026,1020.3028257824052
de5pykpf,9.720264289094555,0.006737946999085467,0.4285473391926067,0,1049.8988120351319,2109.7976240702637
53m70sf4,0.7142577874095823,0.36690116964170544,0.06756305574130173,0,617.2920330826759,1244.5840661653517
hl06f4tx,0.7027391054481813,0.4082547630191332,0.08197864451595824,0,718.2688845226559,1446.5377690453117
nd652d7c,2.8313930714054827,0.006737946999085467,0.04474057207209165,0,484.9457874320888,979.8915748641776
tylvjvpr,2.1341252291337343,0.3666130872323572,0.07964677524792706,0,812.2207534719511,1634.4415069439021
19czmcvf,9.749574274439674,0.006737946999085467,0.0745486698763794,0,786.242237113232,1582.484474226464
hrr07ppg,11.172876950122141,0.7987255297706672,0.07382484596800766,0,754.0529025429032,1518.1058050858064
eul9epha,13.605480940690946,0.9121263121196488,0.07707498845134383,0,762.3369445036985,1534.673889007397
qbypwwgp,14.369793075788152,0.006737946999085467,0.06345666189538747,0,731.8543988261126,1473.7087976522253
0d7d9bzv,0.8315979363649466,0.3813817624765694,0.0758429045416438,0,651.1703998199346,1312.3407996398691
3pewlnb8,11.791508654984156,0.39965967609916375,0.07971609572688934,0,806.5909248268861,1623.1818496537721
2lz8lw89,13.909609299641748,0.006737946999085467,0.05134332841675679,0,672.329178233951,1354.658356467902
vfeg17ts,2.1804632573004934,0.006737946999085467,0.04835842307276561,0,577.812374071966,1165.624748143932
bx4dc8o9,8.559630469640085,0.006737946999085467,0.04385387188382095,0,531.3857930978086,1072.7715861956171
oxy5h9qe,11.628609891239105,0.6432710652273745,0.05673365197755691,0,717.8218559006756,1445.6437118013512
5hp2cdgx,1.6157900443528659,0.21721891773279267,0.043674556662216854,0,520.6105368231972,1051.2210736463944
70kdk5v2,4.300346729348185,0.3188244200747935,0.06993793421478339,0,663.1738554647068,1336.3477109294136
jtrymj6s,13.382607771901927,0.6951453062227984,0.06569137641011191,0,738.1471064610135,1486.294212922027
06zfab74,25.09486219968867,0.006737946999085467,0.04956867905486105,0,677.0151010090738,1364.0302020181475
03j0v0fr,7.330450746580238,0.09593877613621321,0.06811740955899359,0,679.2851467687263,1368.5702935374527
2ao3mxn4,0.7736479766751938,0.41063675274897227,0.07995276230502901,0,628.0137223370364,1266.0274446740727
blqn8xnx,0.8710557588232954,0.2852393475463294,0.061470371245067004,0,751.3517928667923,1512.7035857335845
xwt3xyp6,0.6824461053866888,0.45792533009557046,0.08905193101354161,0,703.0089402335597,1416.0178804671193
l0mltuag,1.5143816107565087,0.1885951469565705,0.06207622242407734,0,632.6225601448438,1275.2451202896875
qhhumay2,12.99924694392681,0.31704504294740266,0.07320743092479207,0,745.3737361792473,1500.7474723584946
61anox6y,12.147051311916613,0.14519059703895226,0.07037468602495767,0,715.4834667291385,1440.966933458277
r8od6e5e,15.080360203496358,0.7614514187791656,0.07579019139822227,0,825.5868520362186,1661.1737040724372
2l7t057t,1.1733911793345184,0.15510450509949153,0.038557059597544234,0,536.8393856088892,1083.6787712177784
7rxojoy0,14.254993554991955,0.5687355012030886,0.055339126426314264,0,646.0381574925929,1302.0763149851857
fu02yz2g,3.432977680696361,0.24992177480606964,0.04227639984183601,0,456.3312870705959,922.6625741411918
exjk19br,12.161739494159145,0.4194526939377524,0.0690026028785859,0,660.4240410448194,1330.8480820896389
k4d2pfxy,2.8745129437084804,0.045797201337246435,0.049769631318906965,0,541.4310065834493,1092.8620131668986
gnbeoja8,9.710205671088303,0.8325652774820631,0.08150888929927508,0,800.8928772470415,1611.785754494083
qnklprod,16.532873130718794,0.10431388238592823,0.06792695483812411,0,715.6158824048243,1441.2317648096487
fs7bnwdl,1.0016496426156396,0.3393503668972482,0.07114049002551975,0,623.3120027172962,1256.6240054345924
y4k9jxza,0.6758323310597745,0.40789670552801194,0.07698693893124181,0,670.4639637272998,1350.9279274545995
uoeumkcs,16.704245632193604,1.386794998204734,0.050769072974364726,0,782.3264933795431,1574.6529867590862
2yz5r5vz,13.731929923083467,0.4085713631878851,0.06110339321594475,0,743.4223312584838,1496.8446625169677
0wf2ddmv,1.9437129366840273,0.06721908333863703,0.055437645286469446,0,516.469091415244,1042.938182830488
km34yl84,0.7231686213633068,0.383265381473087,0.06265852370690149,0,522.7907276432014,1055.5814552864028
p177jsrh,0.6582443093010639,0.08669309107277692,0.032318488043864724,0,345.6779710893749,701.3559421787498
w3jcoa6b,4.485770794404964,0.4286729832209638,0.06882661232525188,0,668.833109138973,1347.666218277946
vva47mv1,5.978628052016282,0.006737946999085467,0.049248329351948464,0,620.2301434822566,1250.4602869645132
p52j81cz,12.013929673352617,1.4882061527315864,0.04889713894920962,0,609.0088077528281,1228.0176155056563
j1xhpm98,0.7232520101703471,0.3447571626157818,0.061787820661240805,0,603.9899722468413,1217.9799444936825
dgjggl2o,0.9054307317878336,0.26881041466795175,0.05563195772869789,0,616.4232736869318,1242.8465473738636
s3mgwkm2,10.233814556973112,0.006737946999085467,0.05105118855686279,0,684.3337136381296,1378.667427276259
oe89xydy,0.7387816516668275,0.37509666750788273,0.07454608011783592,0,695.1708047396866,1400.3416094793731
66ap3ujd,0.7289026608222664,0.4333640172640094,0.07648340099204311,0,588.6267675438097,1187.2535350876194
gn0hmzkk,11.482316009357008,0.10650273534784582,0.05714470875649175,0,646.1273811829489,1302.2547623658977
3rz4swne,4.905540330872701,0.5096112628780922,0.04792730926452009,0,589.2551414032315,1188.510282806463
monmh9op,8.074690671088135,0.37800687765991803,0.06216162044827541,0,751.4140225154061,1512.8280450308123
jzlnzj7b,0.7333797099828122,0.4223584308638455,0.08151914859777493,0,640.9038547857049,1291.8077095714098
errxoxzh,19.341532636770523,0.006737946999085467,0.04796037926403691,0,482.47830266871813,974.9566053374363
fdr4ezap,5.163888794306027,0.006737946999085467,0.04212872002895335,0,542.7760263373261,1095.5520526746523
qzz9m6ge,0.761254479278103,0.36454760823454113,0.07472794381617114,0,697.1489663701868,1404.2979327403737
69dj2agf,0.7335985611256248,0.3622026367603567,0.07062574299092271,0,673.1320291078121,1356.2640582156241
l6z1al71,20.52927159744239,1.505150323718597,0.06672542229155218,0,801.4467544684769,1612.8935089369538
pn984mgs,5.100988524764881,0.006737946999085467,0.0708465537154834,0,772.3511719319467,1554.7023438638935
5kbxd8uz,11.268649322915039,0.5469548290429593,0.06273564217331076,0,641.0857923428646,1292.1715846857292
tffdz46p,0.9445707730778821,0.39733287327849054,0.07819298744571723,0,704.2589068558424,1418.5178137116848
09galsz1,0.9886543806616848,0.3794292426104524,0.07438009542146382,0,681.1765856267745,1372.353171253549
ks67df9r,18.822022051612038,1.3252716658048145,0.054525478043201694,0,777.4924155186118,1564.9848310372236
bznljvke,4.139969819867352,0.14421074042167764,0.06661719750106151,0,544.0293826161638,1098.0587652323277
m14rv4c6,0.7299988804783843,0.42712834115278264,0.08197674987996272,0,637.3887894841783,1284.7775789683567
hh8bjbva,1.933464163486667,0.12575511745241805,0.055002136658046756,0,704.0548017711635,1418.109603542327
fsg5svwk,1.052824670933934,0.05463871154883399,0.05243425885703322,0,725.1741587294329,1460.3483174588657
g6wnnphn,0.6917191446276616,0.4142210816479446,0.07284880194987745,0,570.2297542149859,1150.4595084299717
8ry4lzl1,4.193381325885642,0.006737946999085467,0.04924268869103665,0,578.7189160174564,1167.4378320349128
56rwcpa8,4.85083566157487,0.3594194303492231,0.06549242891477494,0,644.7435990027877,1299.4871980055755
6quecsp5,0.525739134277643,0.43835699122003935,0.07572279661538933,0,590.5125411655093,1191.0250823310187
g9dw2qc8,0.779714322411718,0.31285483963942917,0.0619973972575793,0,692.76001892669,1395.52003785338
oz8nbus6,10.230465260757402,0.5420369314031244,0.041461516337590716,0,612.3101924970706,1234.6203849941412
3k4juyeh,10.946159862958794,0.5178541124640361,0.630706613647141,0,1013.0666204429355,2036.133240885871
yncwfpu2,8.701541592851573,0.08360142341867831,0.06505037077380685,0,676.7140432705781,1363.4280865411563
m37vkz76,1.7093804194308044,0.006737946999085467,0.05156323459087369,0,591.5930340589306,1193.1860681178612
p3ezjn8p,0.7588688432043208,0.3916629739999701,0.07310868713118264,0,603.4602134900662,1216.9204269801323
ueksd0fs,6.462687042900324,0.03226725470945606,0.06467955999244993,0,637.9745738218306,1285.9491476436613
eqaxt99x,12.993694695020984,0.7618936574748825,0.07258105236795392,0,800.8823637899869,1611.7647275799739
2r65jqgo,0.7380603318739181,0.41945186833631937,0.07680357644625514,0,590.5229841600108,1191.0459683200215
6m0o03dt,0.756524981287493,0.3633458422636831,0.07050529753398571,0,667.2654868887233,1344.5309737774467
u3n89ngp,10.779357752701404,0.11351704790040307,0.06903959747257202,0,756.0240446485217,1522.0480892970434
fw4bca5o,0.752824663861808,0.04872566864782212,0.022765680391788834,0,328.9751972496627,667.9503944993254
85ttd9er,3.6206274201763464,0.01806153004004366,0.06111012843735179,0,651.3987912762791,1312.7975825525582
xznjmcgw,2.7590034075579983,0.006737946999085467,0.04269103300489892,0,611.828945634928,1233.657891269856
17dt9ke0,14.029778644109758,0.5756101195221452,0.0673455856020651,0,798.4648290501185,1606.929658100237
kl29jhqw,0.7772815099575331,0.39191523844838505,0.07705046561101513,0,669.7522879340261,1349.5045758680521
3w4hz57x,12.315890063284538,0.7566326466671497,0.061245744881511216,0,693.8791505373193,1397.7583010746387
co43locr,18.64041195419187,1.631181955124776,0.060978831987430954,0,820.7392163102406,1651.4784326204813
fc2y7mll,10.269950232132423,0.19577230335381157,0.057084673250433454,0,690.7905360287439,1391.5810720574877
xzo0n6f7,10.795275693621985,0.8748386446813936,0.07275257788918879,0,771.797339426948,1553.594678853896
uw7rul53,0.7499001064816371,0.39435325061606247,0.07065765001572683,0,615.1244291748528,1240.2488583497056
j6ytx9g5,6.1185664039494165,0.006737946999085467,0.057677867670971814,0,602.8811475321808,1215.7622950643615
4q6f4utw,0.8821910231141501,0.006737946999085467,0.02785696071969724,0,477.3088077427762,964.6176154855524
zw1sttb8,11.244481271212507,0.7259002686422302,0.07489466957944432,0,814.1091037539828,1638.2182075079656
hdp9gy0x,1.4974817479988844,0.006737946999085467,0.03454628545387357,0,541.4113177848692,1092.8226355697384
u4d1r83z,7.050642956766506,0.006737946999085467,0.05834821709257962,0,665.4362609427424,1340.8725218854847
hbl8dak5,0.2485535130362795,0.9947430011808139,0.17747034710460494,0,610.9091544598972,1231.8183089197944
8z9xy2k3,16.827953546258527,0.006737946999085467,0.046162484117704225,0,542.175201096953,1094.350402193906
9f31lkeb,1.2522375303312407,0.18788110551562337,0.04694559046268678,0,573.1115125731867,1156.2230251463734
gxwucuu6,0.5308494433604205,0.3812639379285676,0.07107281605773813,0,631.8011002748502,1273.6022005497005
s804rfdh,8.438724732621672,0.6465397131638922,0.4533431225559458,0,1007.3089215498533,2024.6178430997065
z2b2dhca,5.3975413046237435,0.3128182608530144,0.044697261633315395,0,577.406359037894,1164.812718075788
z388objw,0.7644061161272607,0.4211888239753043,0.07418754308914807,0,577.1910915444208,1164.3821830888417
dwc952nh,0.5559096481792442,0.2615136401360189,0.05928251131541794,0,762.6087454891664,1535.2174909783328
bsowyjtt,15.556780683524112,1.2256870128426018,0.04903262050830734,0,713.8833115040964,1437.7666230081927
uugj0lsw,13.686040528915363,0.7335538421115081,0.08622150022492361,0,841.5708203795842,1693.1416407591685
mldmml5a,1.0315489673780516,0.10335818393154761,0.041574288938738144,0,509.11181466739544,1028.223629334791
qxcq0nhv,0.7808887163627936,0.41960603917205685,0.07183845833922772,0,611.3983818160167,1232.7967636320334
rdncdssy,15.222530336925892,0.967689380135949,0.05928256403611205,0,778.2354523499877,1566.4709046999753
l8tn3b98,4.269884534298216,0.08802019088833862,0.05528504015969357,0,646.0675403701013,1302.1350807402025
klh8xxn9,15.544934918797463,0.5040479629597538,0.0643391596575264,0,777.7519103332653,1565.5038206665306
51ave3lv,6.01528600208117,0.21389527661730384,0.0681980673260099,0,719.5493876720298,1449.0987753440595
0ebc7yyz,1.897574527194627,0.144253967609977,0.038989668286056114,0,525.3769924163205,1060.753984832641
74v9c2vv,1.7095318454895891,0.10101591236327759,0.054104145043079824,0,528.2510183269793,1066.5020366539586
ezajy32v,4.2281312624282235,0.006737946999085467,0.055017852732691906,0,660.1507535918739,1330.3015071837478
elombrds,13.465017559519058,1.1548059942912894,0.07810908465356765,0,827.3804483525494,1664.7608967050987
4xdluwy6,17.899816292095192,2.148507842455566,0.06062468062075034,0,779.0338675175224,1568.0677350350447
m2jdeoos,6.476389064850469,0.7117563223398093,0.4403859988579237,0,1008.6209143164167,2027.2418286328334
ooe464l5,0.8262981762939714,0.39341189755727063,0.07137360204098656,0,679.5671363245109,1369.1342726490218
heb68jyq,7.398086650834797,0.38364873655466025,0.06560653771419914,0,713.6064046679122,1437.2128093358244
ub7koqzt,0.8132824451930016,0.35556884432216673,0.06919439837584465,0,655.5465727334187,1321.0931454668373
tfvdx0gr,19.444749656162664,2.027968985649478,0.08810683836562969,0,929.7016277579581,1869.4032555159163
bqy7rf29,1.8037904650653593,0.26516568004323027,0.05328647249210622,0,546.6035423463684,1103.2070846927368
r48qhh0c,5.789821715574869,0.006737946999085467,0.10875309289795132,0,968.6624777259358,1947.3249554518716
6bs8pbg3,11.292424591842138,0.45922585096205093,0.07426446958338603,0,832.6079940948019,1675.2159881896039
xq8bdjpk,0.875017425958017,0.03861549538908466,0.041663918400595384,0,530.8775942984457,1071.7551885968915
k1lvu5z4,5.06498932283595,1.1279951688950374,0.07544332173392723,0,778.8224421265672,1567.6448842531345
r0n9fg0u,0.6842383503140869,0.3990398352858777,0.0665369114064511,0,534.4078845643719,1078.8157691287438
2dbga6ee,0.5079261968399154,0.5643741731619787,0.1034449489086612,0,628.5853241700141,1267.1706483400283
5rznm5yj,0.28289563570221793,1.3826903379307889,0.22529506251701975,0,520.4799172315902,1050.9598344631804
l0wdr05u,9.614390777943356,0.7599516515210969,0.06312560416415933,0,736.232693186324,1482.465386372648
qv3dlzek,0.7707435978014644,0.4004863796243078,0.06884239951617462,0,520.0935659469875,1050.187131893975
rfbhb7b7,0.8919109205426017,0.4201320714456055,0.08582218224966087,0,754.3931617316545,1518.786323463309
av3l6owl,10.98167541914215,0.5442240389595148,0.06947987914790213,0,785.9495866862292,1581.8991733724583
edynb47f,0.8083325224361275,0.31469028653812703,0.062045637596258946,0,572.6974242076038,1155.3948484152077
de8w56p0,11.392017646273123,0.5834375126908163,0.0755821986469841,0,786.9484366263154,1583.8968732526307
vcz6zfs4,0.7099353343497425,0.4676965973595333,0.09391757169799182,0,696.4193748793328,1402.8387497586657
q9v14w67,0.8039284317863,0.35445350210120574,0.06511042757453026,0,628.4723672277373,1266.9447344554746
k95npjeg,1.0681226049400414,0.18231779300183887,0.05027310557588016,0,610.8916257840308,1231.7832515680616
xxlx39xs,0.7859874279741335,0.3916575702500865,0.07022736293219181,0,577.2673742549082,1164.5347485098164
wow5jbck,0.7275308278361352,0.31720028779284426,0.06055223215101341,0,656.456535103575,1322.91307020715
q3dgcpmu,15.382228887959602,0.6074252561489717,0.08265176824099285,0,774.4850678880982,1558.9701357761965
msycs6l7,0.6795379962743869,0.39200833863532114,0.06491196574007063,0,520.0342699151649,1050.0685398303299
j8cgr9v4,9.899645182804765,0.19511770025644892,0.07860025728792815,0,812.2774229069339,1634.5548458138678
4mdwzx9u,0.6433506866405734,0.5113636292161906,0.09491494513405227,0,610.7714654586274,1231.5429309172548
arqwm6sx,8.049314490954494,0.3056907112442251,0.092534637965608,0,851.7421274505683,1713.4842549011366
t5cr88m1,14.608146918454946,0.24422250407718302,0.05162584852127588,0,653.0704932445342,1316.1409864890684
t8mh798j,8.878769172864258,0.006737946999085467,0.04502801091127874,0,592.4910709667175,1194.982141933435
hbsvgc1e,0.8726944606859941,0.13631991244299013,0.035080445583236045,0,413.2970204440689,836.5940408881378
jcu4myzq,0.7593672590611733,0.37450041453504185,0.06184671634171843,0,549.5760993693004,1109.1521987386009
dnvez1ph,3.8416510142660836,0.006737946999085467,0.050346814597736586,0,611.0069096181686,1232.0138192363372
apep85nb,10.42071941962957,0.40626536756732157,0.07850460857438024,0,868.7406288989679,1747.4812577979358
zph264a5,15.917937619932598,0.6389854492806163,0.2909289367722664,0,1038.2526460505233,2086.5052921010465
vfjouvzl,0.6713120709856266,0.2966826250632122,0.0589326578959859,0,602.4003340281207,1214.8006680562414
a3cc625b,1.104432778819291,0.2920127970861112,0.0695773307909926,0,739.1432750103737,1488.2865500207474
dv7uembq,16.859028963245542,1.0693667722882423,0.06263418568722882,0,743.4247451652591,1496.8494903305182
yoqekrae,14.540156440116489,0.7900639754959973,0.07273247139857839,0,822.6402435292359,1655.2804870584719
94we44sa,1.0615105315729898,0.0067379469990854705,0.039720974515371404,0,469.16945307032455,948.3389061406491
aplpsca0,14.1008307433396,1.4392307431720064,0.05407282364235188,0,717.1035104837875,1444.207020967575
jkkgd2dq,12.58228194823159,0.9448292925389836,0.07798017698126603,0,781.1190956714765,1572.238191342953
tjfj83e4,0.7045458717879396,0.42749024274397657,0.08411322367829835,0,710.0121058990558,1430.0242117981115
6t4lc2ba,8.383673517248535,0.006737946999085467,0.0629097194096975,0,656.2293062961998,1322.4586125923995
vs1aswd5,6.845655947874624,0.006737946999085467,0.052044281813377447,0,565.7458786197238,1141.4917572394477
yaoc5wdp,1.9886378364300652,0.33573273572478646,0.05875119530949259,0,642.7165696002241,1295.4331392004483
xevbow2z,0.7793532702575583,0.4212572917525375,0.07497361868307578,0,609.9853278356632,1229.9706556713263
v2e651oo,0.4969089760270653,0.4133416336277251,0.06995148902351234,0,548.4192281440228,1106.8384562880456
jud38jxy,6.69074825194849,0.01317127678112744,0.06526162447770305,0,675.6922027341168,1361.3844054682336
oekmbxjz,14.296076937258047,1.013024493136501,0.06542069311727791,0,792.4912929977049,1594.9825859954099
g0wpqz9x,0.5828270696303303,0.42043541436546705,0.07221052303525793,0,726.0900443479993,1462.1800886959986
mkhc412r,13.234585713346746,0.8684029346014579,0.10446829423640858,0,921.6913932919637,1853.3827865839273
on0repnz,5.5323760255743055,0.014225806526935985,0.04349727001037139,0,544.6123928859662,1099.2247857719324
942rwz8e,7.879368694943396,0.012397274364024588,0.060014233414186324,0,582.9006162682522,1175.8012325365044
cmhf9h7f,10.582572264250487,0.37896017121909154,0.06015219882594458,0,694.5693694319095,1399.138738863819
4rymdpy9,5.384212709758017,0.35482372012684804,0.07264194802894128,0,774.0703748830466,1558.1407497660932
4d18dw1d,0.6810613226195761,0.3615038426391286,0.0644912848481343,0,572.826411873502,1155.652823747004
tc1z9vkv,0.8134811315462147,0.40959490645914853,0.07949985111029989,0,638.3474587765535,1286.694917553107
cm3vvtbb,0.7080875031706071,0.45254613926791337,0.08457268066549656,0,647.8127433313011,1305.6254866626023
