"","X","subjectID","l_fit","beta","tau","phi","block_nr","trial_nr","initial_opened","selected_choice","reward","average_reward","initial_opened_value","selected_choice_value","type","rewarded","trial_nr_c","block_nr_c","animal_opened","animal","prev_reward","distance_prev","distance","new_click","HV_click","logtrial","logdistance","logdistance_prev","loground","prev_reward_c","rres"
"29",29,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,7,112,84,59.9419178862738,40.2504830099344,"deer","clam","sell",TRUE,-3,-13.5,"deer","clam",59.5634449466668,0,0,FALSE,TRUE,-0.102164912765138,0,0,-2.14729162433539,0.578791559887489,24.3701266421776
"30",30,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,8,112,84,58.4662871876691,42.0720634277079,"deer","clam","sell",TRUE,-2,-13.5,"deer","clam",59.9419178862738,0,0,FALSE,TRUE,0.0454512485413952,0,0,-2.14729162433539,0.602694907030472,24.7485995817847
"31",31,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,9,112,84,60.2048499200717,43.7204985633773,"deer","clam","sell",TRUE,-1,-13.5,"deer","clam",58.4662871876691,0,0,FALSE,TRUE,0.177498404466793,0,0,-2.14729162433539,0.509497985527408,23.27296888318
"32",32,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,10,112,84,58.5460362801247,44.9559600397729,"deer","clam","sell",TRUE,0,-13.5,"deer","clam",60.2048499200717,0,0,FALSE,TRUE,0.296949586869625,0,0,-2.14729162433539,0.619300996980803,25.0115316155825
"33",33,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,11,112,84,60.4704530064321,46.1493825756698,"deer","clam","sell",TRUE,1,-13.5,"deer","clam",58.5460362801247,0,0,FALSE,TRUE,0.405999972518338,0,0,-2.14729162433539,0.514534726709701,23.3527179756355
"34",34,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,12,112,84,59.8929302031029,47.1310645490579,"deer","clam","sell",TRUE,2,-13.5,"deer","clam",60.4704530064321,0,0,FALSE,TRUE,0.50631660285056,0,0,-2.14729162433539,0.636075783527266,25.2771347019429
"35",35,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,13,112,84,59.2829563558809,47.9411906695127,"deer","clam","sell",TRUE,3,-13.5,"deer","clam",59.8929302031029,0,0,FALSE,TRUE,0.599195295529687,0,0,-2.14729162433539,0.599600974878331,24.6996118986137
"36",36,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,14,112,84,60.4686301913827,48.7241556396296,"deer","clam","sell",TRUE,4,-13.5,"deer","clam",59.2829563558809,0,0,FALSE,TRUE,0.685663289750269,0,0,-2.14729162433539,0.561076644358356,24.0896380513917
"37",37,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,15,112,360,67.1491281666891,49.8079775529861,"deer","salmon","sell",TRUE,5,-13.5,"deer","salmon",60.4686301913827,4.0946,4.0946,TRUE,FALSE,0.76654869649528,0.707110091264473,0.707110091264473,-2.14729162433539,0.635960659362913,25.2753118868935
"38",38,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,16,112,360,67.906945031952,50.8134757462619,"deer","salmon","sell",TRUE,6,-13.5,"deer","salmon",67.1491281666891,0,0,FALSE,TRUE,0.842528856994034,0,0,-2.14729162433539,1.05788319458443,31.9558098621999
"39",39,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,17,112,360,66.8085723858741,51.6553229378205,"deer","salmon","sell",TRUE,7,-13.5,"deer","salmon",67.906945031952,0,0,FALSE,TRUE,0.914164857801813,0,0,-2.14729162433539,1.10574489803937,32.7136267274629
"40",40,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,18,112,360,65.8685637455505,52.365984978207,"deer","salmon","sell",TRUE,8,-13.5,"deer","salmon",66.8085723858741,0,0,FALSE,TRUE,0.981926701533818,0,0,-2.14729162433539,1.03637459463322,31.615254081385
"41",41,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,19,112,360,67.4665069794681,53.0850574544575,"deer","salmon","sell",TRUE,9,-13.5,"deer","salmon",65.8685637455505,0,0,FALSE,TRUE,1.04621201372721,0,0,-2.14729162433539,0.977006141843997,30.6752454410614
"42",42,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,1,20,112,360,67.7679359199172,53.7524610210693,"deer","salmon","sell",TRUE,10,-13.5,"deer","salmon",67.4665069794681,0,0,FALSE,TRUE,1.10736018081316,0,0,-2.14729162433539,1.07792799870058,32.2731886749789
"43",43,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,0,399,200,38.2405258439195,32.9063668984357,"steer","human","sell",TRUE,-10,-12.5,"steer","human",27.5722079529518,5.7237,5.7237,TRUE,FALSE,-2.70830574054639,0.827608327722349,0.827608327722349,-1.66237327903296,-1.44169012683016,-7.62111035153738
"44",44,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,1,399,151,58.3534408833677,41.388724893413,"steer","fox","sell",TRUE,-9,-12.5,"steer","fox",38.2405258439195,6.9914,6.9914,TRUE,FALSE,-1.83959213128597,0.902622869303131,0.902622869303131,-1.66237327903296,-0.767907461564131,3.04720753943032
"45",45,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,2,399,151,57.8437250742257,45.5024749386162,"steer","fox","sell",TRUE,-8,-12.5,"steer","fox",58.3534408833677,0,0,FALSE,TRUE,-1.3314272460025,0,0,-1.66237327903296,0.502370912219813,23.1601225788785
"46",46,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,3,399,151,57.4988123869445,47.9017424282818,"steer","fox","sell",TRUE,-7,-12.5,"steer","fox",57.8437250742257,0,0,FALSE,TRUE,-0.970878522025556,0,0,-1.66237327903296,0.470178613497381,22.6504067697365
"47",47,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,4,399,151,58.3032397664892,49.6353253179831,"steer","fox","sell",TRUE,-6,-12.5,"steer","fox",57.4988123869445,0,0,FALSE,TRUE,-0.691215204793625,0,0,-1.66237327903296,0.448394842888412,22.3054940824553
"48",48,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,5,399,151,56.8591934759458,50.6673064834063,"steer","fox","sell",TRUE,-5,-12.5,"steer","fox",58.3032397664892,0,0,FALSE,TRUE,-0.46271363674208,0,0,-1.66237327903296,0.499200342812769,23.109921462
"49",49,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,6,399,151,56.1355305171603,51.3508344876256,"steer","fox","sell",TRUE,-4,-12.5,"steer","fox",56.8591934759458,0,0,FALSE,TRUE,-0.269518313730731,0,0,-1.66237327903296,0.407998208759973,21.6658751714566
"50",50,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,7,399,151,55.5287456955309,51.8150468440595,"steer","fox","sell",TRUE,-3,-12.5,"steer","fox",56.1355305171603,0,0,FALSE,TRUE,-0.102164912765138,0,0,-1.66237327903296,0.362293575460886,20.9422122126711
"51",51,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,8,399,151,56.4357963157337,52.2771217912269,"steer","fox","sell",TRUE,-2,-12.5,"steer","fox",55.5287456955309,0,0,FALSE,TRUE,0.0454512485413952,0,0,-1.66237327903296,0.323970655339937,20.3354273910417
"52",52,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,9,399,151,56.7912325052061,52.6874954924978,"steer","fox","sell",TRUE,-1,-12.5,"steer","fox",56.4357963157337,0,0,FALSE,TRUE,0.177498404466793,0,0,-1.66237327903296,0.381257566984078,21.2424780112445
"53",53,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,10,399,151,56.1354774207012,52.974827319848,"steer","fox","sell",TRUE,0,-12.5,"steer","fox",56.7912325052061,0,0,FALSE,TRUE,0.296949586869625,0,0,-1.66237327903296,0.403705974082772,21.5979142007169
"54",54,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,11,399,151,55.0715150085034,53.1361109882061,"steer","fox","sell",TRUE,1,-12.5,"steer","fox",56.1354774207012,0,0,FALSE,TRUE,0.405999972518338,0,0,-1.66237327903296,0.362290222029345,20.942159116212
"55",55,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,12,399,151,56.2401347767727,53.3578269731038,"steer","fox","sell",TRUE,2,-12.5,"steer","fox",55.0715150085034,0,0,FALSE,TRUE,0.50631660285056,0,0,-1.66237327903296,0.295093177737998,19.8781967040142
"56",56,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,13,399,151,58.3923046483506,53.6934588181202,"steer","fox","sell",TRUE,3,-12.5,"steer","fox",56.2401347767727,0,0,FALSE,TRUE,0.599195295529687,0,0,-1.66237327903296,0.368900103084093,21.0468164722835
"57",57,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,14,399,151,56.163698737565,53.8478488130855,"steer","fox","sell",TRUE,4,-12.5,"steer","fox",58.3923046483506,0,0,FALSE,TRUE,0.685663289750269,0,0,-1.66237327903296,0.504825444548158,23.1989863438614
"58",58,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,15,399,151,56.3597777264171,53.9956093373991,"steer","fox","sell",TRUE,5,-12.5,"steer","fox",56.163698737565,0,0,FALSE,TRUE,0.76654869649528,0,0,-1.66237327903296,0.364072605558604,20.9703804330758
"59",59,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,16,399,151,56.6435009384675,54.1427144263474,"steer","fox","sell",TRUE,6,-12.5,"steer","fox",56.3597777264171,0,0,FALSE,TRUE,0.842528856994034,0,0,-1.66237327903296,0.376456434486621,21.1664594219279
"60",60,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,17,399,151,56.5855875671563,54.2712866969163,"steer","fox","sell",TRUE,7,-12.5,"steer","fox",56.6435009384675,0,0,FALSE,TRUE,0.914164857801813,0,0,-1.66237327903296,0.394375640116498,21.4501826339783
"61",61,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,18,399,151,54.9028247726922,54.3028636007051,"steer","fox","sell",TRUE,8,-12.5,"steer","fox",56.5855875671563,0,0,FALSE,TRUE,0.981926701533818,0,0,-1.66237327903296,0.390717985172635,21.3922692626671
"62",62,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,19,399,151,56.9159727529763,54.4272973698608,"steer","fox","sell",TRUE,9,-12.5,"steer","fox",54.9028247726922,0,0,FALSE,TRUE,1.04621201372721,0,0,-1.66237327903296,0.284439149816175,19.709506468203
"63",63,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,2,20,399,151,56.6864890547664,54.5299879009929,"steer","fox","sell",TRUE,10,-12.5,"steer","fox",56.9159727529763,0,0,FALSE,TRUE,1.10736018081316,0,0,-1.66237327903296,0.411584237316724,21.7226544484871
"64",64,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,0,399,200,60.5520256600261,47.23039581288,"steer","human","sell",TRUE,-10,-11.5,"steer","human",33.9087659657339,5.7237,5.7237,TRUE,FALSE,-2.70830574054639,0.827608327722349,0.827608327722349,-1.31831823765743,-1.04148992750166,-1.28455233875533
"65",65,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,1,399,200,59.6541894091775,51.3716603449792,"steer","human","sell",TRUE,-9,-11.5,"steer","human",60.5520256600261,0,0,FALSE,TRUE,-1.83959213128597,0,0,-1.31831823765743,0.641227695994923,25.3587073555369
"66",66,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,2,399,200,60.6336624831746,53.687160879528,"steer","human","sell",TRUE,-8,-11.5,"steer","human",59.6541894091775,0,0,FALSE,TRUE,-1.3314272460025,0,0,-1.31831823765743,0.584522739482389,24.4608711046884
"67",67,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,3,399,200,59.0850648605089,54.7667416757242,"steer","human","sell",TRUE,-7,-11.5,"steer","human",60.6336624831746,0,0,FALSE,TRUE,-0.970878522025556,0,0,-1.31831823765743,0.646383661241461,25.4403441786854
"68",68,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,4,399,200,60.3552275150637,55.6981559822808,"steer","human","sell",TRUE,-6,-11.5,"steer","human",59.0850648605089,0,0,FALSE,TRUE,-0.691215204793625,0,0,-1.31831823765743,0.548578342325369,23.8917465560197
"69",69,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,5,399,200,58.4056937536525,56.0849470924767,"steer","human","sell",TRUE,-5,-11.5,"steer","human",60.3552275150637,0,0,FALSE,TRUE,-0.46271363674208,0,0,-1.31831823765743,0.628798447074202,25.1619092105745
"70",70,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,6,399,200,60.4850312680123,56.6349576144187,"steer","human","sell",TRUE,-4,-11.5,"steer","human",58.4056937536525,0,0,FALSE,TRUE,-0.269518313730731,0,0,-1.31831823765743,0.505671064930686,23.2123754491634
"71",71,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,7,399,200,60.4952101456476,57.063874562333,"steer","human","sell",TRUE,-3,-11.5,"steer","human",60.4850312680123,0,0,FALSE,TRUE,-0.102164912765138,0,0,-1.31831823765743,0.636996507866649,25.2917129635232
"72",72,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,8,399,200,59.2411270108174,57.2815998071815,"steer","human","sell",TRUE,-2,-11.5,"steer","human",60.4952101456476,0,0,FALSE,TRUE,0.0454512485413952,0,0,-1.31831823765743,0.637639378783374,25.3018918411584
"73",73,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,9,399,200,59.3005195586494,57.4651379664058,"steer","human","sell",TRUE,-1,-11.5,"steer","human",59.2411270108174,0,0,FALSE,TRUE,0.177498404466793,0,0,-1.31831823765743,0.558434813856934,24.0478087063282
"74",74,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,10,399,200,59.7198280506063,57.6530288067559,"steer","human","sell",TRUE,0,-11.5,"steer","human",59.3005195586494,0,0,FALSE,TRUE,0.296949586869625,0,0,-1.31831823765743,0.562185889667028,24.1072012541602
"75",75,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,11,399,200,58.5307118698669,57.7205428885336,"steer","human","sell",TRUE,1,-11.5,"steer","human",59.7198280506063,0,0,FALSE,TRUE,0.405999972518338,0,0,-1.31831823765743,0.588668301999207,24.5265097461171
"76",76,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,12,399,200,59.5813999205305,57.853461247962,"steer","human","sell",TRUE,2,-11.5,"steer","human",58.5307118698669,0,0,FALSE,TRUE,0.50631660285056,0,0,-1.31831823765743,0.513566877598656,23.3373935653777
"77",77,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,13,399,200,56.8899014319074,57.7892239268917,"steer","human","sell",TRUE,3,-11.5,"steer","human",59.5813999205305,0,0,FALSE,TRUE,0.599195295529687,0,0,-1.31831823765743,0.579925548419544,24.3880816160413
"78",78,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,14,399,200,58.826838188164,57.8540748182212,"steer","human","sell",TRUE,4,-11.5,"steer","human",56.8899014319074,0,0,FALSE,TRUE,0.685663289750269,0,0,-1.31831823765743,0.409937641820007,21.6965831274182
"79",79,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,15,399,200,59.2689556168521,57.9373031004936,"steer","human","sell",TRUE,5,-11.5,"steer","human",58.826838188164,0,0,FALSE,TRUE,0.76654869649528,0,0,-1.31831823765743,0.532269430525636,23.6335198836749
"80",80,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,16,399,200,58.9404065989226,57.9930310726285,"steer","human","sell",TRUE,6,-11.5,"steer","human",59.2689556168521,0,0,FALSE,TRUE,0.842528856994034,0,0,-1.31831823765743,0.560192394811713,24.0756373123629
"81",81,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,17,399,200,59.5409135379597,58.0744985708039,"steer","human","sell",TRUE,7,-11.5,"steer","human",58.9404065989226,0,0,FALSE,TRUE,0.914164857801813,0,0,-1.31831823765743,0.539442110162013,23.7470882944334
"82",82,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,18,399,200,60.2815840881364,58.1848528466705,"steer","human","sell",TRUE,8,-11.5,"steer","human",59.5409135379597,0,0,FALSE,TRUE,0.981926701533818,0,0,-1.31831823765743,0.577368535867578,24.3475952334705
"83",83,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,19,399,200,59.2104432675206,58.2336904857586,"steer","human","sell",TRUE,9,-11.5,"steer","human",60.2815840881364,0,0,FALSE,TRUE,1.04621201372721,0,0,-1.31831823765743,0.62414732353425,25.0882657836472
"84",84,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,3,20,399,200,58.6013160563678,58.2504007389681,"steer","human","sell",TRUE,10,-11.5,"steer","human",59.2104432675206,0,0,FALSE,TRUE,1.10736018081316,0,0,-1.31831823765743,0.556496910004597,24.0171249630314
"85",85,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,0,302,385,25.108520580083,30.5618698193052,"owl","snail","sell",TRUE,-10,-10.5,"owl","snail",36.0152190585274,5.4486,5.4486,TRUE,FALSE,-2.70830574054639,0.809465438934486,0.809465438934486,-1.05144841457186,-0.908451936543222,0.821900754038182
"86",86,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,1,302,118,24.5889865606896,28.5709087331,"owl","dog","sell",TRUE,-9,-10.5,"owl","dog",25.108520580083,8.313,7.3545,TRUE,FALSE,-1.83959213128597,0.92192046335703,0.969089602954922,-1.05144841457186,-1.59729008752118,-10.0847977244062
"87",87,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,2,302,200,32.1505743508685,29.4658251375421,"owl","human","sell",TRUE,-8,-10.5,"owl","human",24.5889865606896,8.4041,7.3808,TRUE,FALSE,-1.3314272460025,0.923285476745138,0.973317238617224,-1.05144841457186,-1.63010247836487,-10.6043317437995
"88",88,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,3,302,67,30.9406935181332,29.7607988136603,"owl","carp","sell",TRUE,-7,-10.5,"owl","carp",32.1505743508685,6.9718,7.2032,TRUE,FALSE,-0.970878522025556,0.913983300096324,0.901556394395491,-1.05144841457186,-1.15253264711496,-3.04274395362066
"89",89,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,4,302,72,69.7080173550192,36.4186685705535,"owl","cattle","sell",TRUE,-6,-10.5,"owl","cattle",30.9406935181332,7.5928,8.8449,TRUE,FALSE,-0.691215204793625,0.99321130913145,0.934134703575649,-1.05144841457186,-1.22894551186704,-4.252624786356
"90",90,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,5,302,72,69.6002645338082,41.1588965653042,"owl","cattle","sell",TRUE,-5,-10.5,"owl","cattle",69.7080173550192,0,0,FALSE,TRUE,-0.46271363674208,0,0,-1.05144841457186,1.21949584946166,34.51469905053
"91",91,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,6,302,72,67.0215264937496,44.3917253063598,"owl","cattle","sell",TRUE,-4,-10.5,"owl","cattle",69.6002645338082,0,0,FALSE,TRUE,-0.269518313730731,0,0,-1.05144841457186,1.21269046703798,34.406946229319
"92",92,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,7,302,72,70.9672896263472,47.3445657863584,"owl","cattle","sell",TRUE,-3,-10.5,"owl","cattle",67.0215264937496,0,0,FALSE,TRUE,-0.102164912765138,0,0,-1.05144841457186,1.04982421132538,31.8282081892604
"93",93,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,8,302,72,69.6246495782015,49.5725741655427,"owl","cattle","sell",TRUE,-2,-10.5,"owl","cattle",70.9672896263472,0,0,FALSE,TRUE,0.0454512485413952,0,0,-1.05144841457186,1.29902814648754,35.773971321858
"94",94,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,9,302,72,68.5419209553151,51.2970602373402,"owl","cattle","sell",TRUE,-1,-10.5,"owl","cattle",69.6246495782015,0,0,FALSE,TRUE,0.177498404466793,0,0,-1.05144841457186,1.21423056177192,34.4313312737123
"95",95,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,10,302,72,67.0969704975137,52.613719425688,"owl","cattle","sell",TRUE,0,-10.5,"owl","cattle",68.5419209553151,0,0,FALSE,TRUE,0.296949586869625,0,0,-1.05144841457186,1.14584829338209,33.3486026508259
"96",96,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,11,302,72,70.7660154600682,54.0100498898711,"owl","cattle","sell",TRUE,1,-10.5,"owl","cattle",67.0969704975137,0,0,FALSE,TRUE,0.405999972518338,0,0,-1.05144841457186,1.05458905452316,31.9036521930246
"97",97,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,12,302,72,69.4063197388535,55.1097834505127,"owl","cattle","sell",TRUE,2,-10.5,"owl","cattle",70.7660154600682,0,0,FALSE,TRUE,0.50631660285056,0,0,-1.05144841457186,1.28631620393103,35.5726971555791
"98",98,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,13,302,72,67.567717075465,55.9403123588429,"owl","cattle","sell",TRUE,3,-10.5,"owl","cattle",69.4063197388535,0,0,FALSE,TRUE,0.599195295529687,0,0,-1.05144841457186,1.20044142813657,34.2130014343643
"99",99,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,14,302,72,69.948842954648,56.8158455210807,"owl","cattle","sell",TRUE,4,-10.5,"owl","cattle",67.567717075465,0,0,FALSE,TRUE,0.685663289750269,0,0,-1.05144841457186,1.08432015995127,32.3743987709758
"100",100,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,15,302,72,70.4026785407916,57.6150709928284,"owl","cattle","sell",TRUE,5,-10.5,"owl","cattle",69.948842954648,0,0,FALSE,TRUE,0.76654869649528,0,0,-1.05144841457186,1.23470575565686,34.7555246501588
"101",101,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,16,302,72,71.1488767182749,58.3669490886865,"owl","cattle","sell",TRUE,6,-10.5,"owl","cattle",70.4026785407916,0,0,FALSE,TRUE,0.842528856994034,0,0,-1.05144841457186,1.26336880769089,35.2093602363024
"102",102,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,17,302,72,68.2643605391829,58.8878654808179,"owl","cattle","sell",TRUE,7,-10.5,"owl","cattle",71.1488767182749,0,0,FALSE,TRUE,0.914164857801813,0,0,-1.05144841457186,1.3104967056388,35.9555584137857
"103",103,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,18,302,72,69.4340623312392,59.415175323339,"owl","cattle","sell",TRUE,8,-10.5,"owl","cattle",68.2643605391829,0,0,FALSE,TRUE,0.981926701533818,0,0,-1.05144841457186,1.12831831359847,33.0710422346937
"104",104,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,19,302,72,70.0491743334868,59.9215562285841,"owl","cattle","sell",TRUE,9,-10.5,"owl","cattle",69.4340623312392,0,0,FALSE,TRUE,1.04621201372721,0,0,-1.05144841457186,1.20219357669739,34.2407440267501
"105",105,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,4,20,302,72,69.7483306434083,60.3682277928943,"owl","cattle","sell",TRUE,10,-10.5,"owl","cattle",70.0491743334868,0,0,FALSE,TRUE,1.10736018081316,0,0,-1.05144841457186,1.24104241946223,34.8558560289976
"106",106,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,5,0,274,415,14.6852863779243,31.5660384502539,"moose","tetra","sell",TRUE,-10,-9.5,"moose","tetra",48.4467905225834,9.1184,9.1184,TRUE,FALSE,-2.70830574054639,1.0051118439161,1.0051118439161,-0.833399892354998,-0.123306851806997,13.2534722180943
"107",107,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,5,1,274,200,5.32547396903439,22.8191836231807,"moose","human","sell",TRUE,-9,-9.5,"moose","human",14.6852863779243,5.1864,7.2921,TRUE,FALSE,-1.83959213128597,0.918664530902083,0.791437997169993,-0.833399892354998,-2.25559391697197,-20.5080319265648
"108",108,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,5,2,274,118,24.021499354604,23.1197625560366,"moose","dog","sell",TRUE,-8,-9.5,"moose","dog",5.32547396903439,8.4041,8.1094,TRUE,FALSE,-1.3314272460025,0.959489772662293,0.973317238617224,-0.833399892354998,-2.84673484618925,-29.8678443354548
"109",109,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,5,3,274,370,33.0173499086347,25.0992800265562,"moose","sheep","sell",TRUE,-7,-9.5,"moose","sheep",24.021499354604,7.824,6.1584,TRUE,FALSE,-0.970878522025556,0.854815962416536,0.945665499432134,-0.833399892354998,-1.66594346530663,-11.1718189498851
"110",110,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,5,4,274,29,37.9649560397908,27.2435593620953,"moose","bird","sell",TRUE,-6,-9.5,"moose","bird",33.0173499086347,7.1291,5.0237,TRUE,FALSE,-0.691215204793625,0.779863334442825,0.910042466052874,-0.833399892354998,-1.09778940160354,-2.17596839585447
"111",111,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,5,5,274,428,49.6586053029467,30.4457087822169,"moose","turkey","sell",TRUE,-5,-9.5,"moose","turkey",37.9649560397908,6.1866,4.033,TRUE,FALSE,-0.46271363674208,0.70182693039714,0.856523473070584,-0.833399892354998,-0.785311719572777,2.77163773530165
"112",112,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,5,6,274,72,36.4199413822798,31.1924878572248,"moose","cattle","sell",TRUE,-4,-9.5,"moose","cattle",49.6586053029467,6.1698,6.1698,TRUE,FALSE,-0.269518313730731,0.85550704128735,0.85550704128735,-0.833399892354998,-0.0467718440516333,14.4652869984575
"113",113,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,5,7,274,112,46.559950886227,32.8999837493361,"moose","deer","sell",TRUE,-3,-9.5,"moose","deer",36.4199413822798,5.7433,3.3259,TRUE,FALSE,-0.102164912765138,0.636076475817322,0.828872481261447,-0.833399892354998,-0.882890747911838,1.22662307779064
"114",114,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,5,8,274,112,47.5423587399964,34.3642212484022,"moose","deer","sell",TRUE,-2,-9.5,"moose","deer",46.559950886227,0,0,FALSE,TRUE,0.0454512485413952,0,0,-0.833399892354998,-0.242474639278924,11.3666325817379
"115",115,1,5.96469508304929,0.0067379469990854,0.0231301493155971,0.0369432021423734,5,9,274,442,20.3135477324276,33.0868872924045,"moose","weasel","sell",TRUE,-1,-9.5,"moose","weasel",47.5423587399964,6.8181,4.6947,TRUE,FALSE,0.177498404466793,0.755470850140081,0.893101221119308,-0.833399892354998,-0.180428364612569,12.3490404355072
