subjectID,l_fit,beta,tau,phi,NLL
e8ga874k,3.3667620494362236,0.006737946999085467,0.02426028135459108,0.0302538457670138,532.1453624060277
fgkau3dc,5.593123381592031,0.006737946999085467,0.04669933399861742,0.035764860668226206,1086.3973616736582
4m8m3pah,0.729830098405625,0.1635308864945026,0.03645250580863209,0.05979164756521413,622.2578082294436
lsedd4sa,11.335435018333454,0.006737946999085479,0.034739546751860556,0.04147468467473836,1017.1756442889978
ws26lh5t,4.775862327103326,0.006737946999085467,0.009599421324384662,0.01591143943549817,240.64502335197812
4jsxpoh0,9.25701267974617,0.006737946999085467,0.1180470310079656,0.16355329599393456,1066.2384248434153
3f2c5lhp,6.092108569900448,0.006737946999085467,0.020429935737657418,0.014126652048624969,584.0744911884777
l1yxf867,7.1223271863451245,0.006737946999085467,0.043940433066926424,0.044437648463003875,806.0330406154359
lgtg6cjw,9.111213762680798,0.006737946999085467,0.03946843517587105,0.06603874423838149,625.4451211019053
k7c9p0th,11.321254685722893,0.006737946999085467,0.014742566479297543,0.01955361243433707,251.36637846127618
gjx1xqve,12.549999977853586,0.006737946999085473,0.07036611129333362,0.10383219381902603,1307.0070957809642
zaycgqlg,1.5118308483153655,0.8489172231596919,0.08026757271227922,0.10101980653764818,1036.4124902373776
wbxpjhzw,3.1567537577010563,0.006737946999085467,0.019756866198561582,0.024489141338127532,348.8257646407074
on1bl8yv,10.291687838792498,0.26600822094101484,0.5286413333200282,0.5764130145952103,1157.5298419198396
70k36ppc,10.444474133340819,0.006737946999085467,0.033961960708140775,0.045760727625245384,568.3476773733681
9gmqg3ya,10.844317127774497,0.006737946999085467,0.6584939593502379,1.070650306008675,994.4549520350203
wgsfuezt,0.7011139556480674,0.006737946999085467,0.025350562522837516,0.03202543439919727,760.6504196753186
r1nr0t86,0.40377498493823777,0.013320838681275548,0.01833010646315382,0.023886442054371036,580.8460448273396
k6vyw9pp,9.68484082177968,0.0067379469990854705,0.03670662463536281,0.0339330166643977,1110.024087781343
yjk4v9ot,3.9203559707503466,0.006737946999085467,0.01715098276106368,0.03008355393588273,310.1876819968461
pkvny0ef,10.382994548885119,0.006737946999085467,0.7070674030626116,0.747460867887979,1168.7272053993843
0dwelmb3,13.234561468981372,0.006737946999087214,0.010646508381770703,0.015430009342162843,659.160120900194
cm3vvtbb,0.41997771705431075,0.14851364182559923,0.01932435182959427,0.027429786079165193,423.87493485621246
93cyuzq9,10.4583986055157,0.006737946999085467,0.18811848615797208,0.21313842711120176,1149.5463926678135
28zss8zo,0.7120734531064119,0.22223993720655566,0.02556636757058218,0.035271372294855434,649.323611350829
okkwdmuz,11.392951896469796,0.006737946999085467,0.04640416500353746,0.04162064747543637,1059.9093776955174
