"","X","subjectID","av_distance","av_distance_prev","reclicks","HVclicks","Novclicks","performance","bonus","trials","slope_score","slope_novel","slope_dprev","slope_dhv","slope_dprew"
"420",420,"klh8xxn9",2.83333333333333,3.13809523809524,5,5,200,53.6636363636364,0.517236363636365,210,0.159930324839016,-0.123445275748386,-0.0420254170955345,-0.0719589628072551,-0.839904072935123
"421",421,"8z9xy2k3",0.90952380952381,1.35714285714286,121,121,88,60.0772727272726,0.722472727272723,210,0.76357502292483,-0.362521623785638,-0.194266903603393,-0.241882770192356,-1.31321684378642
"422",422,"74v9c2vv",1.30952380952381,1.84761904761905,113,113,97,63.9818181818183,0.847418181818185,210,1.33159386087913,-0.468832236682914,-0.270566322938621,-0.322119250730677,-1.51659553881615
"423",423,"ezajy32v",2.6047619047619,3.35714285714286,78,78,132,56.2818181818181,0.601018181818179,210,0.832913147243416,-0.252799184551454,-0.142515285992957,-0.218750181626543,-1.6022250466405
"424",424,"heb68jyq",1.96666666666667,2.32857142857143,18,18,185,55.7272727272727,0.583272727272726,210,0.442690506662949,-0.0791618275943116,-0.0109469680482378,-0.0121436007692882,-1.45417385319192
"425",425,"5rznm5yj",3.08095238095238,1.44761904761905,4,4,199,36.4409090909091,0,210,1.31736613046893,-0.444063857710669,-0.267030468517856,-0.324282514964769,-1.42275193708839
"426",426,"u4d1r83z",1.53333333333333,2.20952380952381,57,57,150,56.6,0.6112,210,0.783713608427328,0.0282070180080495,0.00395624657249144,0.00914776251362824,-0.695787798778015
"427",427,"l8tn3b98",1.9952380952381,2.66666666666667,72,72,138,57.7863636363636,0.649163636363635,210,0.984593156021266,-0.330263913105321,-0.206094172621809,-0.280384797570419,-1.55016418815533
"428",428,"6bs8pbg3",3.00952380952381,2.92857142857143,34,34,174,54.7681818181818,0.552581818181818,210,1.26224241361488,-0.477642277234215,-0.250824948147176,-0.325433624724951,-1.06186886318119
"429",429,"0ebc7yyz",1.36666666666667,1.6,105,105,105,58.6227272727273,0.675927272727274,210,0.138876938711471,-0.175101086509802,-0.0788475607025057,-0.110559672599852,-1.3006105234203
"430",430,"51ave3lv",1.83333333333333,1.96666666666667,45,45,164,57.0318181818182,0.625018181818182,210,1.0543228685055,-0.389604580894118,-0.239140272270208,-0.310127584106201,-1.73931761485363
"431",431,"xq8bdjpk",1.13333333333333,1.47142857142857,133,133,76,60.918181818182,0.749381818181824,210,1.05050231159434,-0.2786333165843,-0.19874221792658,-0.249384075057889,-1.1951784652085
"432",432,"edynb47f",1.55238095238095,1.9952380952381,60,60,143,61.0500000000001,0.753600000000003,210,0.185841817408139,0.0420815398749861,-0.00515599415397051,-0.00156041401457288,-1.7705101704245
"433",433,"bqy7rf29",1.28095238095238,1.57619047619048,90,90,120,62.5954545454544,0.803054545454541,210,0.291766571391826,0.0121843062478687,-0.00291492713797295,-0.00293749563315772,-0.756534301575424
"434",434,"m2jdeoos",5.18571428571429,3.9,0,0,203,40.5727272727271,0.0983272727272673,210,0.614424638270087,-0.268268694477785,-0.0633112175450183,-0.0851322178975381,-1.34581364400101
"435",435,"vcz6zfs4",2.3,2.20952380952381,4,4,206,52.2454545454546,0.471854545454547,210,0.291875825274102,-0.0793127609107975,-0.0161014627795668,-0.00799777201100885,-1.08815525081555
"436",436,"de8w56p0",2.73809523809524,2.88571428571429,13,13,193,53.1500000000001,0.500800000000003,210,0.770941899609468,-0.442988597867077,-0.256346526558603,-0.298950849073647,-0.718344850724137
"437",437,"r48qhh0c",0.580952380952381,0.614285714285714,126,126,65,45.0454545454546,0.241454545454547,210,0.0677004960339143,0.0871139037223317,-0.00212654682378341,0.00127480309280083,-1.67434346536052
"438",438,"av3l6owl",2.23333333333333,1.9,18,18,181,50.0363636363635,0.401163636363632,210,0.178433348643813,-0.0112836770391649,0.0045813235063091,-0.00272820125956671,-1.20537992385834
"439",439,"l0wdr05u",2.60952380952381,2.84285714285714,25,25,178,51.7909090909091,0.457309090909091,210,-0.0350773271628353,-0.0627980826763732,-0.0164662882732022,0.0116932483538474,-0.0134281299372003
"440",440,"q9v14w67",1.9,2.26190476190476,5,5,203,52.759090909091,0.488290909090912,210,0.912572219846744,-0.254531508221996,-0.0412771252872483,-0.146133791018669,-0.90377664615818
"441",441,"k95npjeg",2.21428571428571,2.57142857142857,77,77,131,57.2090909090909,0.630690909090909,210,0.398662783130841,-0.0214431067454324,-0.0157470413574463,-0.0126832938888885,-1.43152640550899
"442",442,"xxlx39xs",2.07619047619048,2.00952380952381,4,4,201,55.4045454545456,0.572945454545459,210,1.1982247416533,-0.318397384728577,-0.080325027197605,-0.200665973157686,-1.39666709131009
"443",443,"wow5jbck",2.27142857142857,2.32857142857143,8,8,197,49.7636363636364,0.392436363636365,210,-0.129905828199973,-0.11300189936983,-0.0119592815515008,0.00793575485416753,-0.699500091666653
"444",444,"q3dgcpmu",2.67142857142857,3.03809523809524,4,4,206,56.0863636363637,0.594763636363639,210,-0.0843750593686671,-0.0444536506334084,-0.00853799542963828,0.00308698240062774,-1.41637588564295
"445",445,"msycs6l7",1.75714285714286,1.80952380952381,12,12,195,52.9818181818181,0.495418181818179,210,0.893152133716475,-0.463776235029206,-0.228000555189503,-0.275242688999325,-1.19768852724197
"446",446,"j8cgr9v4",1.71428571428571,2.06666666666667,24,24,180,50.3181818181818,0.410181818181818,210,0.885839689772506,-0.443936448044699,-0.250147345983633,-0.298733324499124,-1.43053084814442
"447",447,"4mdwzx9u",1.93333333333333,2.05238095238095,1,1,203,54.2090909090908,0.534690909090906,210,0.00994185638171463,-0.105933445157381,-0.011826132765284,0.000835297583252223,-0.818031238480325
"448",448,"arqwm6sx",3.14285714285714,3.92857142857143,4,4,204,57.3772727272726,0.636072727272723,210,0.35785839325658,-0.0476910728612068,-0.00901077316843675,-0.00229899727879343,-1.07177190138798
"449",449,"t5cr88m1",1.4952380952381,1.83809523809524,59,59,149,56.2590909090909,0.600290909090909,210,0.797927716723386,-0.243233480856463,-0.185911069691853,-0.206926399881406,-1.22295283243335
"450",450,"jcu4myzq",2.87142857142857,2.4,6,6,203,50.540909090909,0.417309090909088,210,0.475428681144315,-0.0049805287654642,-0.006969111925298,-0.00561506014099886,-1.48642498203373
"451",451,"hbsvgc1e",0.833333333333333,1.07619047619048,130,130,80,61.3909090909091,0.764509090909091,210,1.23732140881729,-0.374481664249863,-0.227088062136409,-0.277216804640777,-1.53036172876193
"452",452,"t8mh798j",1.67619047619048,1.72857142857143,90,90,119,55.0636363636364,0.562036363636365,210,0.0453987701109029,0.030785403997045,0.0097785420075886,0.0148298850983717,-0.533499910426409
"453",453,"apep85nb",3.13809523809524,2,50,50,148,47.1181818181818,0.307781818181817,210,0.447946437221542,-0.0338241218386107,-0.00832997906079276,-0.0100005144083462,-1.14438937191029
"454",454,"dnvez1ph",1.7952380952381,2.47142857142857,109,109,101,59.8909090909091,0.716509090909091,210,0.0413677199276941,-0.0277010277268652,-0.0225684999953096,0.0280690892435252,-0.0283364870692528
"455",455,"vfjouvzl",1.38571428571429,1.81428571428571,30,30,180,56.4772727272727,0.607272727272726,210,1.14310786095319,-0.383116995370829,-0.201068117295728,-0.26116070251443,-1.31994547486509
"456",456,"zph264a5",2.34761904761905,1.5047619047619,74,74,87,42.4136363636363,0.157236363636362,210,1.1034969368937,-0.246664834976611,-0.167747102131115,-0.215648616798258,-1.01638874628897
"457",457,"dv7uembq",2.64285714285714,2.78571428571429,7,7,200,54.0318181818181,0.529018181818179,210,0.868367961407955,-0.446614369667821,-0.266497431115448,-0.318925182534784,-1.18201685919336
"458",458,"a3cc625b",2.8952380952381,3.2,28,28,179,55.3272727272729,0.570472727272733,210,0.898690758963543,-0.0878960261546596,-0.000782424735959575,-0.048017882318281,-0.142647838036158
"459",459,"yoqekrae",3.58095238095238,3.54285714285714,0,0,210,52.5045454545455,0.480145454545456,210,1.0164051087661,-0.569707640898313,-0.256745055540808,-0.304336506273379,-1.93293689139739
"460",460,"94we44sa",2.33809523809524,2.50952380952381,132,132,77,59.5545454545455,0.705745454545456,210,0.503425842642442,-0.240005511092785,-0.130335688650364,-0.140473482475881,-1.55533561309575
"461",461,"jkkgd2dq",3.2,2.83809523809524,2,2,202,53.0454545454546,0.497454545454547,210,0.634195520711571,-0.188410212947125,-0.0268087369807445,-0.127849372487601,-0.964516902862282
"462",462,"tjfj83e4",2.03809523809524,2.22857142857143,7,7,201,53.3045454545453,0.50574545454545,210,0.141377612286453,0.0420815398749861,-0.00101808037883185,0.00582536382920765,-1.84941681205002
"463",463,"6t4lc2ba",1.35238095238095,1.89047619047619,46,46,148,60.9227272727273,0.749527272727273,210,0.471978004185898,-0.0478618593454573,0.00303197346051665,0.0198854733363787,-0.522274728580514
"464",464,"vs1aswd5",1.41904761904762,1.82857142857143,104,104,106,60.9454545454545,0.750254545454544,210,0.382032257628547,-0.0600717087675091,-0.0186688150098331,-0.00356033932451737,-0.300155687739601
"465",465,"xevbow2z",2.9047619047619,2.45714285714286,0,0,209,51.4227272727273,0.445527272727274,210,0.538034934749517,-0.0159902260385257,-0.00129039889861798,0.0477530732836499,-0.880915679997725
"466",466,"yaoc5wdp",2.20952380952381,2.14761904761905,71,71,139,58.9499999999999,0.686399999999997,210,1.08504664046276,-0.448873271334809,-0.239371146118417,-0.31221701310707,-1.08334680396007
"467",467,"v2e651oo",2.87619047619048,1.36190476190476,9,9,195,46.3818181818182,0.284218181818182,210,0.206780950494094,-0.0633189039709147,-0.00479487357119718,-0.00938373810860214,-1.22099004583473
"468",468,"jud38jxy",1.91904761904762,2.29047619047619,59,59,148,58.8045454545454,0.681745454545453,210,0.217791514488979,-0.040517696483023,-0.00551428440807844,0.000425037283921875,-1.02617186109417
"469",469,"oekmbxjz",2.22380952380952,2.65714285714286,16,16,182,51.7227272727272,0.45512727272727,210,0.637245169138257,-0.1625728898786,-0.0292618289527495,-0.0638888643558448,-1.11435899214056
"470",470,"g0wpqz9x",2.51904761904762,1.89047619047619,3,3,198,47.7818181818182,0.329018181818182,210,-0.0306386945797998,0.00830379461227293,0.00252562739637616,0.00975797223818403,-1.63165105906863
"471",471,"mkhc412r",3.06190476190476,3.23333333333333,36,36,151,47.6863636363636,0.325963636363635,210,0.634264900227749,-0.124213542534397,-0.123030259098402,-0.138950286201,-0.408863330060671
"472",472,"4d18dw1d",2.25238095238095,1.73333333333333,10,10,193,51.7181818181818,0.454981818181818,210,-0.0576312177226691,0.125482288190519,-0.006134083204988,0.00587622477454834,-1.22326386978682
"473",473,"on0repnz",1.04761904761905,1.48095238095238,104,104,105,58.4954545454545,0.671854545454544,210,1.17283823069181,-0.323003815430217,-0.207036714793202,-0.285588039337148,-1.06272939088398
